state,dist,post,pin,village
Kerala,Malappuram,Payyanad,676122,Payyanad
Kerala,Malappuram,Karuvambram,676123,Narukara
Kerala,Malappuram,Pulpatta,676123,Pulpatta
Kerala,Malappuram,Koomankulam,676123,Trikkalangode
Kerala,Malappuram,Manhappatta,676123,Elankur
Kerala,Malappuram,Karuvambram West,676123,Narukara
Kerala,Malappuram,Trikkalangode,676123,Trikkalangode
Kerala,Malappuram,Karakkunnu,676123,Karakunnu
Kerala,Malappuram,Tiruvali,676123,Thiruvali
Kerala,Malappuram,Pathappiriyam,676123,Edavanna
Kerala,Malappuram,Amayur,676123,Karakunnu
Kerala,Malappuram,Pathiriyal,676123,Thiruvali
Kerala,Malappuram,Karuvambram,676123,manjeri
Kerala,Malappuram,Ananthavur,676301,Ananthavoor
Kerala,Malappuram,Tirunavaya,676301,Athavanad
Kerala,Malappuram,Athavanad,676301,Athavanad
Kerala,Malappuram,Tirunavaya,676301,Kurumbathur
Kerala,Malappuram,Tirunavaya,676301,Thirunavaya
Kerala,Malappuram,Kurumbathur,676301,Kurumbathur
Kerala,Malappuram,Vyrancode,676301,Thirunavaya
Kerala,Malappuram,Tirunavaya,676301,Ananthavoor
Kerala,Malappuram,Puthiyakadappuram,676302,Pariyapuram
Kerala,Malappuram,Pariyapuram,676302,Pariyapuram
Kerala,Malappuram,Tanur Nagaram,676302,Tanur
Kerala,Malappuram,Panangattur,676302,Tanur
Kerala,Malappuram,Tanur-MBR,676302,Tanur
Kerala,Malappuram,Neduva,676303,Neduva
Kerala,Malappuram,Parpanangadi,676303,Parappanangadi
Kerala,Malappuram,Parpanangadi,676303,Neduva
Kerala,Malappuram,Ullanam,676303,Parappanangadi
Kerala,Malappuram,Anjapura,676303,Parappanangadi
Kerala,Malappuram,Ullanam North,676303,Parappanangadi
Kerala,Malappuram,Cherur,676304,Kannamangalam
Kerala,Malappuram,Vengara MLP,676304,Kannamangalam
Kerala,Malappuram,Kannattipadi,676304,Vengara
Kerala,Malappuram,Vengara MLP,676304,Vengara
Kerala,Malappuram,Kannamangalam,676304,Kannamangalam
Kerala,Malappuram,Iringallur,676304,Parappur
Kerala,Malappuram,Vengara MLP,676304,Parappur
Kerala,Malappuram,Valiyora,676304,Vengara
Kerala,Malappuram,Vengara MLP,676304,Urakam
Kerala,Malappuram,Abdurahiman Nagar,676305,Peruvallur
Kerala,Malappuram,Abdurahiman Nagar,676305,Abdu Rahiman Nagar
Kerala,Malappuram,Kannamangalam West,676305,Abdu Rahiman Nagar
Kerala,Malappuram,Abdurahiman Nagar,676305,Vengara
Kerala,Malappuram,Kuttur North,676305,Abdu Rahiman Nagar
Kerala,Malappuram,Tirurangadi,676306,Nannambra
Kerala,Malappuram,Tirurangadi,676306,Peruvallur
Kerala,Malappuram,Kooriyad,676306,Kannamangalam
Kerala,Malappuram,Tirurangadi Bazar,676306,Tirurangadi
Kerala,Malappuram,Tirurangadi,676306,Vengara
Kerala,Malappuram,Olakara,676306,Abdu Rahiman Nagar
Kerala,Malappuram,Kakkad,676306,Tirurangadi
Kerala,Malappuram,Pantarangadi,676306,Tirurangadi
Kerala,Malappuram,Cherumukku,676306,Tirurangadi
Kerala,Malappuram,Mampuram,676306,Tirurangadi
Kerala,Malappuram,Tirurangadi,676306,Tirurangadi
Kerala,Malappuram,Tirurangadi,676306,Abdu Rahiman Nagar
Kerala,Malappuram,Tanalur,676307,Ozhur
Kerala,Malappuram,Meenadathur,676307,Tanalur
Kerala,Malappuram,Ozhur,676307,Ozhur
Kerala,Malappuram,Keraladheeswarapuram,676307,Tanalur
Kerala,Malappuram,Tanalur,676307,Tanalur
Kerala,Malappuram,Kodinhi,676309,Nannambra
Kerala,Malappuram,Moonniyur South,676311,Moonniyur
Kerala,Malappuram,Mooniyur,676311,Moonniyur
Kerala,Malappuram,Ariyallur,676312,Ariyallur
Kerala,Malappuram,Parambilpeedika,676317,Peruvallur
Kerala,Malappuram,Velimukku South,676317,Moonniyur
Kerala,Malappuram,Velimukku,676317,Moonniyur
Kerala,Malappuram,Kotakkad,676319,Ariyallur
Kerala,Malappuram,Chettipadi,676319,Parappanangadi
Kerala,Malappuram,Tayyalingal,676320,Nannambra
Kerala,Malappuram,Omachapuzha,676320,Ozhur
Kerala,Malappuram,Nannambra,676320,Nannambra
Kerala,Malappuram,Tayyalingal,676320,ozhur
Kerala,Malappuram,Edarikode,676501,Parappur
Kerala,Malappuram,Edarikode,676501,perumanna
Kerala,Malappuram,Klari,676501,Perumanna
Kerala,Malappuram,Edarikode,676501,Thennala
Kerala,Malappuram,Puthuparamba,676501,Thennala
Kerala,Malappuram,Kuttippala,676501,Perumanna
Kerala,Malappuram,Vakkad,676502,Vettom
Kerala,Malappuram,Paravanna,676502,Vettom
Kerala,Malappuram,Kuttippuram-kottakkal,676503,Kottakkal
Kerala,Malappuram,Kottakkal,676503,Kottakkal
Kerala,Malappuram,Pandamangalam,676503,Kottakkal
Kerala,Malappuram,Parappur,676503,Parappur
Kerala,Malappuram,Puthur -kottakkal,676503,Othukkungal
Kerala,Malappuram,Chengottur,676503,Ponmala
Kerala,Malappuram,Indianur,676503,Kottakkal
Kerala,Malappuram,Chappanangadi,676503,Ponmala
Kerala,Malappuram,Kodur-malabar,676504,Kodur
Kerala,Malappuram,Chattipparamba,676504,Kodur
Kerala,Malappuram,Malappuram,676505,Malappuram
Kerala,Malappuram,Padinhattumuri,676506,Koottilangadi
Kerala,Malappuram,Pazhamallur,676506,Koottilangadi
Kerala,Malappuram,Kottilangadi,676506,Koottilangadi
Kerala,Malappuram,Makkaraparamba,676507,Vadakkangara
Kerala,Malappuram,Perinthattiri,676507,Vadakkangara
Kerala,Malappuram,Vattalur,676507,pang
Kerala,Malappuram,Perinthattiri,676507,Koottilangadi
Kerala,Malappuram,Vattalur,676507,Kuruva
Kerala,Malappuram,Valakolam,676508,Thennala
Kerala,Malappuram,Chullippara,676508,Tirurangadi
Kerala,Malappuram,Venniyur,676508,Tirurangadi
Kerala,Malappuram,Thennala,676508,Thennala
Kerala,Malappuram,Anakkayam,676509,Anakkayam
Kerala,Malappuram,Perimbalam,676509,Anakkayam
Kerala,Malappuram,Irumbuzhi,676509,Anakkayam
Kerala,Malappuram,Munduparmba,676509,Malappuram
Kerala,Malappuram,Randathani,676510,Kalpakancheri
Kerala,Malappuram,Randathani,676510,Marakkara
Kerala,Malappuram,Cherushola,676510,Thennala
Kerala,Malappuram,Pookkottur,676517,Pookkottur
Kerala,Malappuram,Vellur,676517,Pookkottur
Kerala,Malappuram,Melmuri,676517,Melmuri
Kerala,Malappuram,Hajiarpalli,676519,Malappuram
Kerala,Malappuram,Pattarkadavu,676519,Panakkad
Kerala,Malappuram,Downhill,676519,Melmuri
Kerala,Malappuram,Oorakam Kizhumuri,676519,Urakam
Kerala,Malappuram,Downhill,676519,Malappuram
Kerala,Malappuram,Downhill,676519,Panakkad
Kerala,Malappuram,Oorakam Melmuri,676519,Urakam
Kerala,Malappuram,Pandallur,676521,Pandalur
Kerala,Malappuram,Kadambode,676521,Pandalur
Kerala,Malappuram,Chembrassei,676521,Chembrasseri
Kerala,Malappuram,Valluvangad,676521,Vettikkattiri
Kerala,Malappuram,Valluvangad South,676521,Vettikkattiri
Kerala,Malappuram,Pandikkad,676521,Pandikkad
Kerala,Malappuram,Pandallur Hills,676521,nemmini
Kerala,Malappuram,Pandallur Hills,676521,Pandalur
Kerala,Malappuram,Kolaparamba,676522,Pandikkad
Kerala,Malappuram,Tharis,676523,Karuvarakundu
Kerala,Malappuram,Pulvetta,676523,Karuvarakundu
Kerala,Malappuram,Iringattiri,676523,Edappatta
Kerala,Malappuram,Iringattiri,676523,Karuvarakundu
Kerala,Malappuram,Tharis,676523,Kerala Estate
Kerala,Malappuram,Iringattiri,676523,Thuvvur
Kerala,Malappuram,Karuvarakundu,676523,Karuvarakundu
Kerala,Malappuram,Kalkundu,676523,Karuvarakundu
Kerala,Malappuram,Kuttathy,676523,Karuvarakundu
Kerala,Malappuram,Kalkundu,676523,Kerala Estate
Kerala,Malappuram,Pullengode,676525,Chokkad
Kerala,Malappuram,Kerala Estate,676525,Kerala Estate
Kerala,Malappuram,Adakkakundu,676525,Kalikavu
Kerala,Malappuram,Anchachavady,676525,Kalikavu
Kerala,Malappuram,Kalikavu,676525,Kalikavu
Kerala,Malappuram,Neelancheri,676525,Kalikavu
Kerala,Malappuram,Ambalakkadavu,676525,Kalikavu
Kerala,Malappuram,Arimanal,676525,Kalikavu
Kerala,Malappuram,Ezhupathekkar,676525,Kalikavu
Kerala,Malappuram,Othukkungal,676528,Othukkungal
Kerala,Malappuram,Othukkungal,676528,Parappur
Kerala,Malappuram,Othukkungal,676528,Ponmala
Kerala,Malappuram,Mattathur,676528,Othukkungal
Kerala,Malappuram,Ponmala,676528,Ponmala
Kerala,Malappuram,Eranhikode,676541,Edavanna
Kerala,Malappuram,Edavanna,676541,Kavanoor
Kerala,Malappuram,Chathallur,676541,Perakamanna
Kerala,Malappuram,Edavanna,676541,Pullippadam
Kerala,Malappuram,Pannippara,676541,Perakamanna
Kerala,Malappuram,Edavanna,676541,Perakamanna
Kerala,Malappuram,Perakamanna,676541,Perakamanna
Kerala,Malappuram,Edavanna,676541,Edavanna
Kerala,Malappuram,Mampad College,676542,Mambad
Kerala,Malappuram,Meppadam,676542,Mambad
Kerala,Malappuram,Vadapuram,676542,Pullipadam
Kerala,Malappuram,Mampad,676542,Mambad
Kerala,Malappuram,Pullippadam,676542,Pullipadam
Kerala,Malappuram,Kalpakancheri,676551,Talakkad
Kerala,Malappuram,Valavannur,676551,Valavannur
Kerala,Malappuram,Kanmanam-thekkummuri,676551,Valavannur
Kerala,Malappuram,Thekkankuttur,676551,Valavannur
Kerala,Malappuram,Kalpakancheri,676551,Perumanna
Kerala,Malappuram,Kalpakancheri,676551,Valavannur
Kerala,Malappuram,Kanmanam,676551,Valavannur
Kerala,Malappuram,Kalpakancheri,676551,Kalpakancheri
Kerala,Malappuram,Parammalangadi,676551,Valavannur
Kerala,Malappuram,Kalpakancheri,676551,Ananthavoor
Kerala,Malappuram,Kalpakancheri,676551,Cheriyamundam
Kerala,Malappuram,Kuruga,676551,Perumanna
Kerala,Malappuram,Vadakkumbram,676552,Edayoor
Kerala,Malappuram,Puramannur,676552,Irimbiliyam
Kerala,Malappuram,Edayur North,676552,Edayoor
Kerala,Malappuram,Valancheri,676552,Edayoor
Kerala,Malappuram,Valiyakunnu,676552,Irimbiliyam
Kerala,Malappuram,Karippol,676552,Athavanad
Kerala,Malappuram,Edayur,676552,Edayoor
Kerala,Malappuram,Tolavanur,676552,Kattipparuthi
Kerala,Malappuram,Valancheri,676552,Athavanad
Kerala,Malappuram,Punnathala,676552,Kurumbathur
Kerala,Malappuram,Valancheri,676552,Irimbiliyam
Kerala,Malappuram,Valancheri,676552,Kattipparuthi
Kerala,Malappuram,Valancheri,676552,Melmuri
Kerala,Malappuram,Valancheri,676552,Kurumbathur
Kerala,Malappuram,Pathayakallu,676553,Melmuri
Kerala,Malappuram,Kallarmangalam,676553,Marakkara
Kerala,Malappuram,Marakkara,676553,Marakkara
Kerala,Malappuram,Karekkad,676553,Melmuri
Kerala,Malappuram,Kadampuzha,676553,Kadampuzha
Kerala,Malappuram,Chennara,676561,Purathur
Kerala,Malappuram,Mangalam-MLP,676561,Triprangode
Kerala,Malappuram,Kavancheri,676561,Mangalam
Kerala,Malappuram,Mangalam-MLP,676561,Mangalam
Kerala,Malappuram,Muttanur,676561,Purathur
Kerala,Malappuram,Kuttayi,676562,Kuttayi
Kerala,Malappuram,Kuttayi,676562,Mangalam
Kerala,Malappuram,Padinharekkara,676562,Purathur
Kerala,Malappuram,Pariyapuram,679321,Angadippuram
Kerala,Malappuram,Aripra,679321,Angadippuram
Kerala,Malappuram,Puzhakkattiri,679321,Puzhakkattiri
Kerala,Malappuram,Angadipuram,679321,Angadippuram
Kerala,Malappuram,Aripra,679321,Mankada
Kerala,Malappuram,Ramapuram,679321,Puzhakkattiri
Kerala,Malappuram,Kadungapurm,679321,Puzhakkattiri
Kerala,Malappuram,Puthanangadi,679321,Angadippuram
Kerala,Malappuram,Cherakkaparamba,679321,Angadippuram
Kerala,Malappuram,Tirurkad,679321,Angadippuram
Kerala,Malappuram,Kunnappally,679322,valayanvoochi
Kerala,Malappuram,Ponniyakurissi,679322,Perinthalmanna
Kerala,Malappuram,Kunnappally,679322,Perinthalmanna
Kerala,Malappuram,Perintalmanna,679322,Perinthalmanna
Kerala,Malappuram,Amminikkad,679322,Thazhekode
Kerala,Malappuram,Kunnappally,679322,muriyath paramba
Kerala,Malappuram,Ponniyakurissi,679322,ponniakurissi
Kerala,Malappuram,Amminikkad,679322,parambi
Kerala,Malappuram,Amminikkad,679322,athikkal
Kerala,Malappuram,Ponniyakurissi,679322,dubaipadi
Kerala,Malappuram,Pathaikara,679322,thanneerpanthal
Kerala,Malappuram,Kunnappally,679322,kalattilakara
Kerala,Malappuram,Kunnappally,679322,kunnapally
Kerala,Malappuram,Pathaikara,679322,pathaikara
Kerala,Malappuram,Chelakkad,679323,Pulamanthole
Kerala,Malappuram,Pulamanthole,679323,Pulamanthole
Kerala,Malappuram,Chemmalasseri,679323,Pulamanthole
Kerala,Malappuram,Valapuram,679323,Pulamanthole
Kerala,Malappuram,Kadannamanna,679324,kadannamanna
Kerala,Malappuram,Mankada,679324,Mankada
Kerala,Malappuram,Koottil,679324,koottil
Kerala,Malappuram,Vellila,679324,Mankada
Kerala,Malappuram,Mankada Pallippuram,679324,Koottilangadi
Kerala,Malappuram,Mankada Pallippuram,679324,mankada pallipuram
Kerala,Malappuram,Vallikkapatta,679324,vallikapatta
Kerala,Malappuram,Kadannamanna,679324,Mankada
Kerala,Malappuram,Vadakkangara,679324,Vadakkangara
Kerala,Malappuram,Vallikkapatta,679324,Koottilangadi
Kerala,Malappuram,Koottil,679324,Mankada
Kerala,Malappuram,Vellila,679324,vellila
Kerala,Malappuram,Kizhattur,679325,Keezhattur
Kerala,Malappuram,Vengoor,679325,Keezhattur
Kerala,Malappuram,Thachinganadam,679325,Nenmini
Kerala,Malappuram,Mannarmala,679325,Vettathur
Kerala,Malappuram,Thelakkad,679325,Vettathur
Kerala,Malappuram,Poonthavanam,679325,Keezhattur
Kerala,Malappuram,Valambur,679325,Valambur
Kerala,Malappuram,Pattikkad,679325,Kariavattom
Kerala,Malappuram,Chemmaniyode,679325,Vettathur
Kerala,Malappuram,Melattur (Malappuram),679326,Melattur
Kerala,Malappuram,Edapatta,679326,Edappatta
Kerala,Malappuram,Velliyanchery,679326,Edappatta
Kerala,Malappuram,Edayattur,679326,Melattur
Kerala,Malappuram,Melattur (Malappuram),679326,Edappatta
Kerala,Malappuram,Kizhakkumpadam,679326,Melattur
Kerala,Malappuram,Padirikode,679326,Edappatta
Kerala,Malappuram,Melattur (Malappuram),679326,Vettathur
Kerala,Malappuram,Vettathur,679326,Vettathur
Kerala,Malappuram,Tuvvur,679327,Chembrasseri
Kerala,Malappuram,Tuvvur,679327,Vellayur
Kerala,Malappuram,Palakkalvetta,679327,Thuvvur
Kerala,Malappuram,Tuvvur,679327,Thuvvur
Kerala,Malappuram,Poolamanna,679327,Pandikkad
Kerala,Malappuram,Chembrasseri East,679327,Chembrasseri
Kerala,Malappuram,Poongode,679327,Vellayur
Kerala,Malappuram,Vellayur,679327,Vellayur
Kerala,Malappuram,Wandoor,679328,Wandoor
Kerala,Malappuram,Naduvath,679328,Thiruvali
Kerala,Malappuram,Chathangottupuram,679328,Porur
Kerala,Malappuram,Punnappala,679328,Thiruvali
Kerala,Malappuram,Kappil,679328,Wandoor
Kerala,Malappuram,Eranhimangad,679329,Akampadam
Kerala,Malappuram,Chandakkunnu,679329,Nilambur
Kerala,Malappuram,Nilambur,679329,Nilambur
Kerala,Malappuram,Edivanna,679329,Akampadam
Kerala,Malappuram,Aurvacode,679329,Nilambur
Kerala,Malappuram,Palengara,679330,Amarambalam
Kerala,Malappuram,Nallanthanni,679330,Nilambur
Kerala,Malappuram,Karulai,679330,Karulai
Kerala,Malappuram,Palengara,679330,Karulai
Kerala,Malappuram,Nallanthanni,679330,Karulai
Kerala,Malappuram,Ramankuth,679330,Nilambur
Kerala,Malappuram,Nilambur RS,679330,Nilambur
Kerala,Malappuram,Nallanthanni,679330,Amarambalam
Kerala,Malappuram,Palengara,679330,Chungathara
Kerala,Malappuram,Theyyathumpadam,679331,Edakkara
Kerala,Malappuram,Edakkara-nilambur,679331,Edakkara
Kerala,Malappuram,Modapoika,679331,Vazhikkadavu
Kerala,Malappuram,Moothedam,679331,Edakkara
Kerala,Malappuram,Munda,679331,Vazhikkadavu
Kerala,Malappuram,Palemad,679331,Edakkara
Kerala,Malappuram,Kunnummalpotti,679331,Vazhikkadavu
Kerala,Malappuram,Karapuram,679331,Edakkara
Kerala,Malappuram,Mannathipoyil,679332,Amarambalam
Kerala,Malappuram,T.K.Colony,679332,Amarambalam
Kerala,Malappuram,Chokkad,679332,Chokkad
Kerala,Malappuram,Mampattumoola,679332,Chokkad
Kerala,Malappuram,Chettippadam,679332,Amarambalam
Kerala,Malappuram,Kavalamukkatta,679332,Amarambalam
Kerala,Malappuram,Chulliyode,679332,Amarambalam
Kerala,Malappuram,Amarambalam,679332,Amarambalam
Kerala,Malappuram,Pookkottumpadam,679332,Amarambalam
Kerala,Malappuram,T.K.Colony,679332,Chokkad
Kerala,Malappuram,Mannathipoyil,679332,Karulai
Kerala,Malappuram,Manimooly,679333,Vazhikkadavu
Kerala,Malappuram,Nambooripotty,679333,Edakkara
Kerala,Malappuram,Kambalakallu,679333,Vazhikkadavu
Kerala,Malappuram,Karakkode,679333,Vazhikkadavu
Kerala,Malappuram,Marutha,679333,Vazhikkadavu
Kerala,Malappuram,Vazhikkadavu,679333,Vazhikkadavu
Kerala,Malappuram,Erumamunda,679334,Chungathara
Kerala,Malappuram,Munderi,679334,Edakkara
Kerala,Malappuram,Munderi,679334,Chungathara
Kerala,Malappuram,Bhoodan Colony,679334,Chungathara
Kerala,Malappuram,Pathar,679334,Chungathara
Kerala,Malappuram,Bhoodan Colony,679334,Edakkara
Kerala,Malappuram,Padiripadam,679334,Edakkara
Kerala,Malappuram,Bhoodan Colony,679334,Kurumbilangode
Kerala,Malappuram,Erumamunda,679334,Kurumbilangode
Kerala,Malappuram,Padiripadam,679334,Chungathara
Kerala,Malappuram,Pathar,679334,Kurumbilangode
Kerala,Malappuram,Chungathara,679334,Chungathara
Kerala,Malappuram,Pallikuth,679334,Karulai
Kerala,Malappuram,Kurumbalangode,679334,Kurumbilangode
Kerala,Malappuram,Pallikuth,679334,Chungathara
Kerala,Malappuram,Uppada,679334,Chungathara
Kerala,Malappuram,Pookottumanna,679334,Chungathara
Kerala,Malappuram,Pallikuth,679334,Edakkara
Kerala,Malappuram,Panga Chendy,679338,Kuruva
Kerala,Malappuram,Panga,679338,Kuruva
Kerala,Malappuram,Kolathur-MLP,679338,Moorkkanad
Kerala,Malappuram,Palachode,679338,Moorkkanad
Kerala,Malappuram,Kuruvambalam,679338,Kuruvambalam
Kerala,Malappuram,Palachode,679338,Kuruvambalam
Kerala,Malappuram,Kolathur-MLP,679338,Puzhakkattiri
Kerala,Malappuram,Palachode,679338,Puzhakkattiri
Kerala,Malappuram,Kolathur-MLP,679338,Kuruva
Kerala,Malappuram,Moorkkanad,679338,Moorkkanad
Kerala,Malappuram,Panga South,679338,pang
Kerala,Malappuram,Vengad,679338,Moorkkanad
Kerala,Malappuram,Palachode,679338,Pulamanthole
Kerala,Malappuram,Panga South,679338,Kuruva
Kerala,Malappuram,Kolathur-MLP,679338,Kuruvambalam
Kerala,Malappuram,Vaniyambalam,679339,Wandoor
Kerala,Malappuram,Amarambalam South,679339,Amarambalam
Kerala,Malappuram,Koorad,679339,Wandoor
Kerala,Malappuram,Karad,679339,Wandoor
Kerala,Malappuram,Vadakkumpadam,679339,Wandoor
Kerala,Malappuram,Porur,679339,Porur
Kerala,Malappuram,Eravimangalam,679340,Perinthalmanna
Kerala,Malappuram,Palathole,679340,Elamkulam
Kerala,Malappuram,Eravimangalam,679340,pathaikara
Kerala,Malappuram,Kunnakkavu,679340,Elamkulam
Kerala,Malappuram,Cherukara,679340,Elamkulam
Kerala,Malappuram,Elad,679340,Elamkulam
Kerala,Malappuram,Arkkuparamba,679341,Arakkuparamba
Kerala,Malappuram,Arkkuparamba,679341,madanpara
Kerala,Malappuram,Mattarakkal,679341,nelliparamba
Kerala,Malappuram,Arkkuparamba,679341,pathar
Kerala,Malappuram,Talekode,679341,Thazhekode
Kerala,Malappuram,Arkkuparamba,679341,kuttipuli
Kerala,Malappuram,Arkkuparamba,679341,naruthampara
Kerala,Malappuram,Talekode West,679341,Thazhekode
Kerala,Malappuram,Mattarakkal,679341,mavikkaparamba
Kerala,Malappuram,Mattarakkal,679341,muthukkumpuravu
Kerala,Malappuram,Arkkuparamba,679341,pullarikode
Kerala,Malappuram,Mattarakkal,679341,ambalakunnu
Kerala,Malappuram,Arkkuparamba,679341,theyyottuchira
Kerala,Malappuram,Mattarakkal,679341,Arakkuparamba
Kerala,Malappuram,Mattarakkal,679341,mattarakkal
Kerala,Malappuram,Manalaya,679357,Anamangad
Kerala,Malappuram,Aliparamba,679357,Aliparamba
Kerala,Malappuram,Valamkulam,679357,Anamangad
Kerala,Malappuram,Thootha,679357,Aliparamba
Kerala,Malappuram,Vazhenkada,679357,Aliparamba
Kerala,Malappuram,Anamangad,679357,Anamangad
Kerala,Malappuram,Kuttippuram,679571,Kuttippuram
Kerala,Malappuram,Naduvattom,679571,Naduvattom
Kerala,Malappuram,Pazhur,679571,Naduvattom
Kerala,Malappuram,Perasannur,679571,Kuttippuram
Kerala,Malappuram,Karthala,679571,Kattipparuthi
Kerala,Malappuram,Payinkanniyur,679571,Kuttippuram
Kerala,Malappuram,Irimbiliyam,679572,Irimbiliyam
Kerala,Malappuram,Ayankalam,679573,Tavanur
Kerala,Malappuram,Nariparamba,679573,Kalady
Kerala,Malappuram,Trikkanapuram,679573,Tavanur
Kerala,Malappuram,Tavanur,679573,Tavanur
Kerala,Malappuram,Iswaramangalam,679573,Tavanur
Kerala,Malappuram,Athalur,679573,Tavanur
Kerala,Malappuram,Pidavannur,679574,Nannamukku
Kerala,Malappuram,Mookkuthala,679574,Nannamukku
Kerala,Malappuram,Cheruvallur,679575,Nannamukku
Kerala,Malappuram,Nannamukku,679575,Perumpadappa
Kerala,Malappuram,Nannamukku,679575,Nannamukku
Kerala,Malappuram,Nannamukku South,679575,Nannamukku
Kerala,Malappuram,Biyyam,679576,Edappal
Kerala,Malappuram,Edapal,679576,Kalady
Kerala,Malappuram,Ayilakkad,679576,Edappal
Kerala,Malappuram,Kololamba,679576,Edappal
Kerala,Malappuram,Sugapuram,679576,Vattamkulam
Kerala,Malappuram,Perumparamba,679576,Edappal
Kerala,Malappuram,Polpakara,679576,Edappal
Kerala,Malappuram,Edapal,679576,Ezhavathiruthy
Kerala,Malappuram,Edapal,679576,Ponnani
Kerala,Malappuram,Edapal,679576,Vattamkulam
Kerala,Malappuram,Edapal,679576,Tavanur
Kerala,Malappuram,Ponani,679577,Ponnani
Kerala,Malappuram,Vattamkulam,679578,Vattamkulam
Kerala,Malappuram,Mudur,679578,Vattamkulam
Kerala,Malappuram,Gramam,679579,Veliyankode
Kerala,Malappuram,Veliankode,679579,Veliyankode
Kerala,Malappuram,Pazhanji-mlp,679579,Veliyankode
Kerala,Malappuram,Palapetty,679579,Veliyankode
Kerala,Malappuram,Perumbadappu,679580,Ayirur
Kerala,Malappuram,Perumbadappu,679580,Perumpadappa
Kerala,Malappuram,Ayirur,679580,Perumpadappa
Kerala,Malappuram,Marancheri,679581,Marancheri
Kerala,Malappuram,Kaladi-MLP,679582,Kalady
Kerala,Malappuram,Kadancheri,679582,Kalady
Kerala,Malappuram,Kaladi-MLP,679582,Tavanur
Kerala,Malappuram,Ponani Nagaram,679583,Ponnani
Kerala,Malappuram,Kanhiramukku,679584,Marancheri
Kerala,Malappuram,Puranga,679584,Marancheri
Kerala,Malappuram,Alankode,679585,Vattamkulam
Kerala,Malappuram,Alankode,679585,Alamcode
Kerala,Malappuram,Kadavanad,679586,Ponnani
Kerala,Malappuram,Ponani South,679586,Ponaninagaram
Kerala,Malappuram,Eramangalam,679587,Veliyankode
Kerala,Malappuram,Kokkur,679591,Nannamukku
Kerala,Malappuram,Othalur West,679591,Nannamukku
Kerala,Palakkad,Palakkad,678001,Palakkad
Kerala,Palakkad,Palakkad,678001,palakkad II
Kerala,Palakkad,Palakkad Collectorate,678001,Palakkad
Kerala,Palakkad,Palakkad Fort,678001,Palakkad
Kerala,Palakkad,Palakkad,678001,palakkad III
Kerala,Palakkad,Palakkad College,678001,Palakkad
Kerala,Palakkad,Palakkad,678001,yakkara
Kerala,Palakkad,Olavakkot,678002,palakkad 1
Kerala,Palakkad,Olavakkot,678002,Akathethara (Part)
Kerala,Palakkad,Olavakkot,678002,Palakkad
Kerala,Palakkad,Olavakkot,678002,Puthuppariyaram-I
Kerala,Palakkad,Newkalpathy,678003,Palakkad
Kerala,Palakkad,Kalpathi,678003,Palakkad
Kerala,Palakkad,Koduntharapully,678004,Pirayiri
Kerala,Palakkad,Tirunilayi,678004,Pirayiri
Kerala,Palakkad,Nurani,678004,Palakkad
Kerala,Palakkad,Nurani,678004,palakkad 1
Kerala,Palakkad,Nurani Agraharam,678004,Palakkad
Kerala,Palakkad,Nurani,678004,Pirayiri
Kerala,Palakkad,Pirayiri,678004,Pirayiri
Kerala,Palakkad,Chokkanathapuram,678005,Palakkad
Kerala,Palakkad,Kallepulli,678005,Palakkad
Kerala,Palakkad,Puthur-palakkad,678005,Palakkad
Kerala,Palakkad,Pallipuram PG,678006,Palakkad
Kerala,Palakkad,Pallipuram PG,678006,palakkad 1
Kerala,Palakkad,Kallekkad,678006,Parli-II
Kerala,Palakkad,Chandranagar,678007,marudarode
Kerala,Palakkad,Pallatheri,678007,Elappully-II
